;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha;similarity_rationales;contradiction_rationales
10;Drop no longer necessary Acer SW5-012 lid_init_state quirk;no longer necessary;https://github.com/torvalds/linux/commit/136a4dfe87cd34db2153330aa84dbbc210eb36b6;Drop no longer necessary Asus T200TA lid_init_state quirk;no longer necessary;https://github.com/torvalds/linux/commit/2b6022a32e1c6e740a5929951d9d8cbed3b162b1;Similar;0.960751175880432;1.0;
11;Drop no longer necessary Acer SW5-012 lid_init_state quirk;no longer necessary;https://github.com/torvalds/linux/commit/136a4dfe87cd34db2153330aa84dbbc210eb36b6;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Similar;0.8100870251655579;0.6530174612998962;
12;Drop no longer necessary Acer SW5-012 lid_init_state quirk;no longer necessary;https://github.com/torvalds/linux/commit/136a4dfe87cd34db2153330aa84dbbc210eb36b6;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8044151067733765;0.8652921915054321;
13;we no longer need to disable the lid functionality on the Acer SW5-012;Now that this workaround is in place;https://github.com/torvalds/linux/commit/136a4dfe87cd34db2153330aa84dbbc210eb36b6;We no longer need a pointer from struct acpi_button back to the struct acpi_device;no longer need;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8631794452667236;0.5786699652671814;
14;Remove unnecessary fall-through markings  ;when it is the case;https://github.com/torvalds/linux/commit/57d2dd4bd18b1378b3bc0b6b2b8b858deb6c2fa7;Avoid disabling wakeup unnecessarily on remove;-;https://github.com/torvalds/linux/commit/c19f9a84ec807da57fd75bbd9a3f2b8269611f79;Similar;0.8177422285079956;0.8752346634864807;
15;Delete unused proc filename macros;unused;https://github.com/torvalds/linux/commit/a10660f7788bcb1229534cd1aa57a8f4b36cfe74;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Similar;0.876331090927124;1.0;
16;Delete unused proc filename macros;unused;https://github.com/torvalds/linux/commit/a10660f7788bcb1229534cd1aa57a8f4b36cfe74;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Similar;0.862403392791748;0.5368050932884216;
17;Delete unused proc filename macros;unused;https://github.com/torvalds/linux/commit/a10660f7788bcb1229534cd1aa57a8f4b36cfe74;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Similar;0.823997437953949;0.7377198934555054;
18;Delete unused proc filename macros;unused;https://github.com/torvalds/linux/commit/a10660f7788bcb1229534cd1aa57a8f4b36cfe74;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8663809299468994;1.0;
19;Drop no longer necessary Asus T200TA lid_init_state quirk;no longer necessary;https://github.com/torvalds/linux/commit/2b6022a32e1c6e740a5929951d9d8cbed3b162b1;We no longer need a pointer from struct acpi_button back to the struct acpi_device;no longer need;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8036028146743774;0.98352313041687;
20;drop the quirk  ;the lid_init_state=ACPI_BUTTON_LID_INIT_OPEN quirk for the Asus T200TA is no longer necessary, the lid now works properly without it;https://github.com/torvalds/linux/commit/2b6022a32e1c6e740a5929951d9d8cbed3b162b1;"Invoke with ; as leaving it off confuses Lindent  ";gcc doesnt care;https://github.com/torvalds/linux/commit/f52fd66d2ea794010c2d7536cf8e6abed0ac4947;Similar;0.8076921701431274;0.2967129945755005;
21;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.8566288948059082;0.3128507733345032;
22;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;have a separate patch to make lid_init_state=method deprecated  ;lid_init_state=method is buggy;https://github.com/torvalds/linux/commit/77e9a4aa9de10cc1418bf9a892366988802a8025;Similar;0.8139975666999817;0.3512990176677704;
23;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Similar;0.8895823955535889;0.5368050932884216;
24;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Remove useless type argument of driver .remove() operation;useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Similar;0.822012186050415;0.8847368955612183;
25;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Similar;0.8156611919403076;0.5940310955047607;
26;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8759138584136963;1.0;
27;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8617091774940491;1.0;
28;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8291540145874023;0.635229229927063;
29;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;get rid of input BIT* duplicate defines;duplicate;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Similar;0.862663984298706;0.7639277577400208;
30;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Also remove includes of input.h from non-input sources only for BIT macro definition;non-input sources, BIT macro definition;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Similar;0.8250961303710938;0.6756806373596191;
31;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8576558828353882;0.600906491279602;
32;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;Remove unneeded acpi_handle from driver;unneeded;https://github.com/torvalds/linux/commit/6c689537726ec665246d2f60c48475be2efac2d0;Similar;0.8088442087173462;0.9054083824157716;
33;Remove unused acpi_lid_notifier_[un]register() functions;unused;https://github.com/torvalds/linux/commit/e346d0cf2c0a2dc9e63d5b90824bbe5ac0cc43e2;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);https://github.com/torvalds/linux/commit/6468463abd7051fcc29f3ee7c931f9bbbb26f5a4;Similar;0.8023233413696289;0.4337857067584991;
34;Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;https://github.com/torvalds/linux/commit/00e250367cc6c4ab80fea6ec605d464e624bd520; the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;https://github.com/torvalds/linux/commit/932e1ba486117de2fcea3df27ad8218ad6c11470;Similar;0.8589924573898315;0.5520404577255249;
35;Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;https://github.com/torvalds/linux/commit/00e250367cc6c4ab80fea6ec605d464e624bd520;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.8063229918479919;0.7016026973724365;
36; the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;https://github.com/torvalds/linux/commit/932e1ba486117de2fcea3df27ad8218ad6c11470;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.8428410291671753;0.6787580847740173;
37; the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;https://github.com/torvalds/linux/commit/932e1ba486117de2fcea3df27ad8218ad6c11470;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.8027684688568115;0.6453498601913452;
38;"Add a new ""disabled"" value for the lid_init_state module option";can be used to disable LID support on devices where it is completely broken;https://github.com/torvalds/linux/commit/593681e2c75f59f23cf6f6cefc4f00cae2a4522b;have a separate patch to make lid_init_state=method deprecated  ;lid_init_state=method is buggy;https://github.com/torvalds/linux/commit/77e9a4aa9de10cc1418bf9a892366988802a8025;Similar;0.8217902183532715;0.3206137120723724;
39;re-using the existing option;keeps things simple and it will make it much easier to add DMI quirks which can either disable the LID completely or set another non-default lid_init_state value, both of which are necessary on some devices;https://github.com/torvalds/linux/commit/593681e2c75f59f23cf6f6cefc4f00cae2a4522b;implements this mechanism  ;only;https://github.com/torvalds/linux/commit/dfa46c50f65b6ca10cea389327a6f1f1749bc633;Similar;0.80223548412323;0.0649600401520729;
40;[ an action or a change that has been made, including a description of the patch behaviour ];[ the reason for a decision or value judgment ];https://github.com/torvalds/linux/commit/065bd4d35b3fb4484c61fc40a51eeffd5abe52e8;description of the patch behaviour;an action or a change;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Similar;0.8693506717681885;0.7742266654968262;
41;Fix an issue in button.lid_init_state=ignore mode;Reported-and-tested-by: Zhao Lijian <lijian.zhao@intel.com>;https://github.com/torvalds/linux/commit/13e962140be671f31a011543f11477af67a6c33e;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Similar;0.8430756330490112;0.1150355339050293;
42;Fix an issue in button.lid_init_state=ignore mode;Reported-and-tested-by: Zhao Lijian <lijian.zhao@intel.com>;https://github.com/torvalds/linux/commit/13e962140be671f31a011543f11477af67a6c33e;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8334183692932129;0.1071048974990844;
43;Fix an issue in button.lid_init_state=ignore mode;Reported-and-tested-by: Zhao Lijian <lijian.zhao@intel.com>;https://github.com/torvalds/linux/commit/13e962140be671f31a011543f11477af67a6c33e;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8494284152984619;0.3700607120990753;
44;Fix a build warning in the ACPI button driver when CONFIG_PROC_FS is not enabled by marking the unused function as __maybe_unused;not enabled, unused;https://github.com/torvalds/linux/commit/2c4c2a71bd6f75c3982ac09407889b110673ac83;fix button driver compile error when CONFIG_PM_SLEEP is undefined;CONFIG_PM_SLEEP is undefined;https://github.com/torvalds/linux/commit/2de9fd17c0359fea0c2ab5ae393c40d6d299bcaf;Similar;0.8544233441352844;0.6260517835617065;
45;Fix a build warning in the ACPI button driver when CONFIG_PROC_FS is not enabled by marking the unused function as __maybe_unused;not enabled, unused;https://github.com/torvalds/linux/commit/2c4c2a71bd6f75c3982ac09407889b110673ac83;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Similar;0.8085322380065918;0.6845641732215881;
46;Variants of proc_create{,_data} that directly take a seq_file show callback;drastically reduces the boilerplate code in the callers;https://github.com/torvalds/linux/commit/3f3942aca6da351a12543aa776467791b63b3a78;add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.803489089012146;0.3499670326709747;
47;adds an acpi_handle_debug call  ;to help debugging this;https://github.com/torvalds/linux/commit/ae35d656d796fa203787455ce59874c6682dc0cf;Fix function prototypes for module_param_call();-;https://github.com/torvalds/linux/commit/e4dca7b7aa08b22893c45485d222b5807c1375ae;Similar;0.8412418365478516;0.6593663692474365;
48;adds an acpi_handle_debug call  ;to help debugging this;https://github.com/torvalds/linux/commit/ae35d656d796fa203787455ce59874c6682dc0cf;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.8283900022506714;0.6412885189056396;
49;adds an acpi_handle_debug call  ;to help debugging this;https://github.com/torvalds/linux/commit/ae35d656d796fa203787455ce59874c6682dc0cf;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.8320568799972534;0.6591727137565613;
50;adds an acpi_handle_debug call  ;to help debugging this;https://github.com/torvalds/linux/commit/ae35d656d796fa203787455ce59874c6682dc0cf;fix acpi_driver.name usage;fix;https://github.com/torvalds/linux/commit/c2b6705b75d9c7aff98a4602a32230639e10891c;Similar;0.8144656419754028;0.7927802801132202;
51;Fix function prototypes for module_param_call();-;https://github.com/torvalds/linux/commit/e4dca7b7aa08b22893c45485d222b5807c1375ae;fix whitespace in pr_fmt() to align log entries;align log entries;https://github.com/torvalds/linux/commit/b6aeab44ed387e5264d2969bc7deee993b29a515;Similar;0.8015280961990356;0.5979794263839722;
52;Fix function prototypes for module_param_call();-;https://github.com/torvalds/linux/commit/e4dca7b7aa08b22893c45485d222b5807c1375ae;fix acpi_driver.name usage;fix;https://github.com/torvalds/linux/commit/c2b6705b75d9c7aff98a4602a32230639e10891c;Similar;0.8270348906517029;0.8382233381271362;
53;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/33e4f80ee69b5168badf37edbfed796eb48434b9;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/33e4f80ee69b5168badf37edbfed796eb48434b9;Similar;0.9999996423721312;1.0000001192092896;
54;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/33e4f80ee69b5168badf37edbfed796eb48434b9;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/eed4d47efe9508b855b09754cf6de4325d8a2f0d;Similar;0.9999996423721312;1.0000001192092896;
55;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/eed4d47efe9508b855b09754cf6de4325d8a2f0d;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/33e4f80ee69b5168badf37edbfed796eb48434b9;Similar;0.9999996423721312;1.0000001192092896;
56;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/eed4d47efe9508b855b09754cf6de4325d8a2f0d;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;https://github.com/torvalds/linux/commit/eed4d47efe9508b855b09754cf6de4325d8a2f0d;Similar;0.9999996423721312;1.0000001192092896;
57;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Similar;0.8576885461807251;0.5083023309707642;
58;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Add ACPI Button event via netlink routine;-;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.8003367185592651;0.2652820348739624;
59;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.803377628326416;0.6332255601882935;
60;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8198971152305603;0.4129016399383545;
61;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.8631254434585571;0.5272176861763;
62;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Similar;0.8137568235397339;0.581181526184082;
63;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8441688418388367;0.5185487270355225;
64;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;get rid of input BIT* duplicate defines;duplicate;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Similar;0.8236989974975586;0.3808711767196655;
65;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);https://github.com/torvalds/linux/commit/f369fdf4f661322b73f3307e9f3cd55fb3a20123;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8221520185470581;0.7340399026870728;
66;have a separate patch to make lid_init_state=method deprecated  ;lid_init_state=method is buggy;https://github.com/torvalds/linux/commit/77e9a4aa9de10cc1418bf9a892366988802a8025;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8050592541694641;0.3299894332885742;
67;This patch adds a mechanism to insert lid events as a compensation for the platform triggered ones to form a complete event switches  ;in order to make sure that the platform triggered events can always be reliably delivered to the userspace;https://github.com/torvalds/linux/commit/dfa46c50f65b6ca10cea389327a6f1f1749bc633;This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;https://github.com/torvalds/linux/commit/bf04a77227db76f163bc2355ef4e176794987be2;Similar;0.8234648704528809;0.4295834004878998;
68;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8188803195953369;0.5368050932884216;
69;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8067060708999634;0.856471061706543;
70;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;get rid of input BIT* duplicate defines;duplicate;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Similar;0.8220229744911194;0.6253111362457275;
71;Remove pointer to old lid_sysfs on unbind;ACPI / button;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8260646462440491;0.6418699622154236;
72;When we removed the procfs dir on error or if the driver is unbound;the two variables acpi_lid_dir and acpi_button_dir were not reset;https://github.com/torvalds/linux/commit/e370cc8640305aa2fa42b852cccd89e80c28d9a0;Remove unneeded acpi_handle from driver;unneeded;https://github.com/torvalds/linux/commit/6c689537726ec665246d2f60c48475be2efac2d0;Similar;0.8310418128967285;0.6369130611419678;
73;this patch stops sending the initial lid state to the userspace;to avoid sending the wrong lid state to the userspace to trigger such kind of wrong suspending;https://github.com/torvalds/linux/commit/c2dd420034f24f356b86f90222ef19148b82a5c1;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.8032214045524597;0.4128380417823791;
74;this patch stops sending the initial lid state to the userspace;to avoid sending the wrong lid state to the userspace to trigger such kind of wrong suspending;https://github.com/torvalds/linux/commit/c2dd420034f24f356b86f90222ef19148b82a5c1;This caused ACPI shutdown regression on gentoo;VirtualBox;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.8214467167854309;0.24196457862854;
