;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
30;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Remove unused interface  ;unused;https://github.com/square/retrofit/commit/98d622aa8cb1dbf8ba0a055b641968af556b9105;Similar;0.7029491662979126
31;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Simplify observable creation and reduce runtime allocations;Simplify, reduce;https://github.com/square/retrofit/commit/db061137bc7a757a527773e3024083750982051f;Similar;0.6324502825737
32;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Refactor <iden> tests to avoid the use of blocking operators  ;avoid the use of blocking operators;https://github.com/square/retrofit/commit/999c72be0468664c711159cd53deff79e62ee4a1;Similar;0.6089320182800293
33;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Remove duplicated test  ;It is the same as in this file;https://github.com/square/retrofit/commit/e3b839eb49ac856ac5cffb7c113321df9244e29f;Similar;0.7340592741966248
34;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;call it a <version>;Actually;https://github.com/square/retrofit/commit/644be3a725ce2b19ae1139b1420c6487e3d3998b;Similar;0.5848087668418884
35;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Add missing import  ;missing;https://github.com/square/retrofit/commit/6f8a9a664c0198992b8478e0671cc4a7db4f1d8e;Similar;0.8049452900886536
36;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Document maps dont allow null anywhere;null anywhere;https://github.com/square/retrofit/commit/10ff3d97faadcd6f716447d3376f9f51992e44dd;Similar;0.5120176076889038
37;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Remove the need for generated accessor methods  ;need for generated accessor methods;https://github.com/square/retrofit/commit/7bbbf1937c6e5ed79d14c2c13fc30d5f8305e43c;Similar;0.6792663931846619
38;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;https://github.com/square/retrofit/commit/cb5c9cec34490559f0332941dd6b22e29471b9cb;Similar;0.5058738589286804
39;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;https://github.com/square/retrofit/commit/a19609a16359af66aec5410459899291b2c45cf1;Similar;0.6691563129425049
40;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;https://github.com/square/retrofit/commit/78119485c2ee60cbeb2dc478679cfd7b9712ddbd;Similar;0.5640429258346558
41;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Remove incorrect generic parameter  ;incorrect;https://github.com/square/retrofit/commit/c342d650a8abe8c87222d286a2c321ba9563e47b;Similar;0.6957355737686157
42;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Switch to a generic to/from  <file_name> , explicit factory.;This allows for specialization based on for what purpose the  <file_name>  is being created.;https://github.com/square/retrofit/commit/42b6f8c5de4d63c01425a8b5c7c4765b84f798ec;Similar;0.5460422039031982
43;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Naming, API changes, and documentation around mock services.  ;mock services;https://github.com/square/retrofit/commit/21f327cc70d010af01d57ddb2ff209bef7f05033;Similar;0.5783073902130127
44;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Introduce factory for <file_name> concept;This is still highly-inefficient in its internal use and there are no tests proving that we now fail earlier in configuring a service method;https://github.com/square/retrofit/commit/fe6d0f9b2a68063a086fa9da80d04293fbe3becf;Similar;0.5220202207565308
45;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;https://github.com/square/retrofit/commit/9b203b66891c1d363529a1b2b46c8968bf54d7cc;Similar;0.7100579738616943
46;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Remove unused classes from <otherCommit_link>;unused;https://github.com/square/retrofit/commit/7a06832e3cee1f4d90ac8fd24fc39f90e3787b4c;Similar;0.7838219404220581
47;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;https://github.com/square/retrofit/commit/757278c7ab7f6c8e5a40d16a5707c35e0f61c5ab;Similar;0.6818286776542664
48;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Fix annotation link;<iden> is gone;https://github.com/square/retrofit/commit/ed1122ae27c0503e3182e9a7d817097b7febcebb;Similar;0.6634988188743591
49;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;https://github.com/square/retrofit/commit/46598adb1da0f6d2498d9f8b815b170bf95fe1f8;Similar;0.5598620772361755
50;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;https://github.com/square/retrofit/commit/fb746cb2f67a51c100e368844ac26dedb9e8eac4;Similar;0.6482028365135193
51;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;https://github.com/square/retrofit/commit/bcfc6ff673a9344172920415a04eaa904a90e78a;Similar;0.5770481824874878
52;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Add simple package info to root package  ;simple;https://github.com/square/retrofit/commit/9e93fc566670cde1cf873d92e7a27cdfeff494dd;Similar;0.5834109783172607
53;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Properly name ignored exception in catch block  ;Properly naming;https://github.com/square/retrofit/commit/3bdad39745db76928fce0f31b3c2a8e8922c40b3;Similar;0.6223255395889282
54;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Correct header length checking logic. Improve exception message;Improve;https://github.com/square/retrofit/commit/d08bfa59f0c28879517f122da4e2eadd0c8f06c8;Similar;0.5615442991256714
55;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Fix IntelliJ auto-formatting  ;Improve the formatting;https://github.com/square/retrofit/commit/e1278d2d76f7594d5b34692b1a00a2f32e549005;Similar;0.6675065755844116
56;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Add path and query tests for pre-encoded values;-;https://github.com/square/retrofit/commit/989d69f0cf365895a13e41e913c4871feca1dea9;Similar;0.6552726030349731
57;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Add converters module and protobuf converter;to the sentence;https://github.com/square/retrofit/commit/ebf8c26a7b350dd9eb03b0240f9aaf75e0833d30;Similar;0.505010724067688
58;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Newline at end of file  ;Yes plz;https://github.com/square/retrofit/commit/b54de2ee929595a3c7f4595eed76878dcdcf81cd;Similar;0.6023828983306885
59;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;https://github.com/square/retrofit/commit/ba551e6bcf168a61a7abb296c9d52c9f8f77dcf8;Similar;0.5700523853302002
60;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Fix styling of <iden> download;styling;https://github.com/square/retrofit/commit/b0c51c54f5c67bda3282b70b0e2d9cce0dc3c7bd;Similar;0.6445097923278809
61;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";https://github.com/square/retrofit/commit/365a0cd97bd8ee597e937ebf88170b30685047f4;Similar;0.577080249786377
62;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;https://github.com/square/retrofit/commit/9e7b7c04bf0a2d1c34eeed8f28a52a8c7009aaf7;Similar;0.5779627561569214
63;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;https://github.com/square/retrofit/commit/f87f9b3c032714980299d6da20b3ae87a8bb3109;Similar;0.6680049896240234
64;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Simplify test method fetching;-;https://github.com/square/retrofit/commit/2d4a78f5586e0a1f3559e262a83bd9171f28f4f8;Similar;0.5194978713989258
65;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Allow <file_name> instantiation  ;Hide some Apache implementation details;https://github.com/square/retrofit/commit/60607af32d629121e6479e95970e3b5da1b2f176;Similar;0.6345327496528625
66;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Hide more implementation details;more implementation details;https://github.com/square/retrofit/commit/6d8de7d80b343397f12429012571c656eac773bf;Similar;0.6180568933486938
67;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Remove unused <file_name> classes;unused;https://github.com/square/retrofit/commit/db0cd2c373d9c809401b1d1ab93ca743b9e50d3e;Similar;0.7570862770080566
68;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;https://github.com/square/retrofit/commit/56ca30091f59e7daafc7a221e3ddda46d730d17d;Similar;0.5800241231918335
69;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Use no_aop Guice variant  ;no_aop;https://github.com/square/retrofit/commit/23eec0b89eb74bff83b55956a585f95bc42469f4;Similar;0.6779629588127136
70;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Adding a human-readable name to the  <file_name>  interface;human-readable;https://github.com/square/retrofit/commit/3b5a795892ac079320f6e4fb0d715a6d1a619122;Similar;0.5069011449813843
71;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Added getTag() and logChunk() methods;for easier subclassing;https://github.com/square/retrofit/commit/00d3f9070e15e514430e5dbb2aec602547c3c92d;Similar;0.6026740074157715
72;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Reintroduced deprecated <file_name> constructor;deprecated;https://github.com/square/retrofit/commit/ed2e8a5b52e933034b74e5aa66bc42862bfd30de;Similar;0.7803894877433777
73;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Fix small wording issues in custom converter docs;small wording issues;https://github.com/square/retrofit/commit/1ef130b80bf608d3d33273be02a57455692e84f8;Similar;0.5317124724388123
74;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;https://github.com/square/retrofit/commit/497d672e1f3b038d6aa936ddc5498c2679f6ad70;Similar;0.5376083850860596
75;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Fix style nits per review;per review;https://github.com/square/retrofit/commit/8ed51663314976594f4d4dfb8aa142e887fb8041;Similar;0.6059468984603882
76;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;https://github.com/square/retrofit/commit/7ca5b518bccbe7c725a2e987887a1624187188be;Similar;0.6871132850646973
77;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;https://github.com/square/retrofit/commit/f844530c11dca51bd8d96afc87b6e94d0a20917a;Similar;0.6626133918762207
78;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Move variable to where it is used;where it is used;https://github.com/square/retrofit/commit/bcab3a2ceda93524753fcdd3d258d5243c6833da;Similar;0.6478022336959839
79;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Fix spelling;spelling;https://github.com/square/retrofit/commit/ffab8145393225741167a003577696549573e857;Similar;0.6241357326507568
80;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Add fixed query parameter support;support;https://github.com/square/retrofit/commit/759d454eb3379dc2149552884ecc5492313d7633;Similar;0.6815981864929199
81;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Add <file_name>, <file_name> support to <file_name>  ;-;https://github.com/square/retrofit/commit/2e35fda8164023a4e0fd1030cc2b9a947366b16b;Similar;0.5521889925003052
82;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Allow <file_name> extensions;improved <file_name>;https://github.com/square/retrofit/commit/44654cc452d1d38e581a20358ab2f9bbf8aabbbe;Similar;0.6427912712097168
83;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Repackage gson into retrofit.internal.gson  ;enhance integration;https://github.com/square/retrofit/commit/325ece291ec13811cbd61a3dad1ffc2663f5a306;Similar;0.6319974660873413
84;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();https://github.com/square/retrofit/commit/320d18e7dfe4ee17c1740d8f9b58e078fd1470c2;Similar;0.5747880935668945
85;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;https://github.com/square/retrofit/commit/fb98822a9c17acfb6846d3f07d368804e155fd3f;Similar;0.6295338869094849
86;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;https://github.com/square/retrofit/commit/26c8790492e4f863926e077eb3267e8cbbefc600;Similar;0.6573539972305298
87;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;https://github.com/square/retrofit/commit/aa7db2e7e89202d77222e8f449fa0e243d6cac82;Similar;0.735526442527771
88;Add missing <iden> wrappers as return type;missing;https://github.com/square/retrofit/commit/8eed9f264c13710fc0ac8251b3c5382a129a10ce;Expose <iden> via the <file_name> injection-like framework;injection-like framework;https://github.com/square/retrofit/commit/2c963003286ad91b0ee5cbf0a317578c4bce4025;Similar;0.6145894527435303
